SUBID	BLOCK	TRIAL	REP	RUNID	RT	RESP	ACC	RSIJIT	EV_START	EV_BLOCK	EV_TRIAL	EV_RETRIEVAL	EV_PROBE	EV_RESP	EV_BLEND
302	8	4	1	3	448.4801	35	1	1000	2474.9137	163.4786	 9.1659	10.1825	11.1990	12.1992	0
302	8	5	1	3	438.6421	32	1	1000	2474.9137	163.4786	12.2155	13.2321	14.2488	15.2490	0
302	8	6	1	3	637.4060	32	1	1000	2474.9137	163.4786	15.2653	16.2818	17.2984	18.2986	0
302	8	7	1	3	475.1164	35	1	4000	2474.9137	163.4786	18.3149	22.3312	23.3477	24.3479	0
302	8	8	1	3	458.2807	35	1	4000	2474.9137	163.4786	24.3643	28.3806	29.3972	30.3973	0
302	8	9	1	3	416.7557	32	1	4000	2474.9137	163.4786	30.4136	34.4299	35.4465	36.4466	0
302	8	10	1	3	383.0731	35	1	4000	2474.9137	163.4786	36.4631	40.4793	41.4959	42.4961	0
302	8	11	1	3	365.5981	35	1	4000	2474.9137	163.4786	42.5124	46.5287	47.5452	48.5454	0
302	8	12	1	3	356.1526	35	1	4000	2474.9137	163.4786	48.5618	52.5780	53.5946	54.5948	0
302	8	13	1	3	443.8643	32	1	4000	2474.9137	163.4786	54.6111	58.6274	59.6439	60.6442	0
302	8	14	1	3	362.4223	35	1	4000	2474.9137	163.4786	60.6605	64.6767	65.6933	66.6935	0
302	8	15	1	3	363.1374	35	1	4000	2474.9137	163.4786	66.7099	70.7396	71.7562	72.7564	0
302	8	16	1	3	390.4431	35	1	4000	2474.9137	163.4786	72.7759	76.7921	77.8087	78.8089	0
302	8	17	1	3	384.2719	35	1	4000	2474.9137	163.4786	78.8252	82.8416	83.8715	84.8717	0
302	8	18	1	3	467.4051	32	1	4000	2474.9137	163.4786	84.8880	88.9076	89.9241	90.9243	0
302	8	19	1	3	385.5716	35	1	4000	2474.9137	163.4786	90.9407	94.9569	95.9734	96.9736	0
302	8	20	1	3	416.4534	32	1	4000	2474.9137	163.4786	96.9899	101.0063	102.0229	103.0231	0
302	8	21	1	3	423.3655	35	1	4000	2474.9137	163.4786	103.0394	107.0556	108.0722	109.0724	0
302	8	22	1	3	389.5883	35	1	4000	2474.9137	163.4786	109.0887	113.1051	114.1216	115.1218	0
302	8	23	1	3	404.0130	35	1	4000	2474.9137	163.4786	115.1381	119.1544	120.1709	121.1711	0
302	8	24	1	3	338.5813	35	1	4000	2474.9137	163.4786	121.1875	125.2037	126.2203	127.2205	0
302	8	25	1	3	418.0137	32	1	4000	2474.9137	163.4786	127.2368	131.2531	132.2697	133.2699	0
302	8	26	1	3	451.6471	32	1	4000	2474.9137	163.4786	133.2862	137.3153	138.3319	139.3321	0
302	8	27	1	3	390.6856	35	1	4000	2474.9137	163.4786	139.3522	143.3685	144.3851	145.3853	0
302	8	28	1	3	456.3600	32	1	4000	2474.9137	163.4786	145.4016	149.4179	150.4471	151.4473	0
302	8	29	1	3	407.1340	32	1	4000	2474.9137	163.4786	151.4637	155.4799	156.4964	157.4966	0
302	8	30	1	3	389.8084	32	1	4000	2474.9137	163.4786	157.5130	161.5292	162.5457	163.5459	0
302	9	1	1	3	423.8905	32	1	1000	2474.9137	163.5473	 0.0222	 1.0387	 2.0552	 3.0554	0
